author,pseudonymLabel,birthDate,deathDate,spouseLabel,citizenshipLabel,genreLabel
http://www.wikidata.org/entity/Q172140,Jeffery Hudson,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/4cc260ef19eb07e7f94431fc5d6304d0,США,фэнтези
http://www.wikidata.org/entity/Q172140,Michael Douglas,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/4cc260ef19eb07e7f94431fc5d6304d0,США,фэнтези
http://www.wikidata.org/entity/Q172140,John Lange,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/4cc260ef19eb07e7f94431fc5d6304d0,США,фэнтези
http://www.wikidata.org/entity/Q172140,Jeffery Hudson,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/75f8a777eadda4810499062e8b9bc9a4,США,фэнтези
http://www.wikidata.org/entity/Q172140,Michael Douglas,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/75f8a777eadda4810499062e8b9bc9a4,США,фэнтези
http://www.wikidata.org/entity/Q172140,John Lange,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/75f8a777eadda4810499062e8b9bc9a4,США,фэнтези
http://www.wikidata.org/entity/Q234519,Angela Olive Carter,1940-05-07T00:00:00Z,1992-02-16T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q242162,,1948-08-28T00:00:00Z,2019-04-01T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q236321,,1932-10-31T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q186273,,1924-03-07T00:00:00Z,1993-01-22T00:00:00Z,Machi Abé,Японская империя,научная фантастика
http://www.wikidata.org/entity/Q311253,Cheech Beldone,1934-05-27T00:00:00Z,2018-06-28T00:00:00Z,Lori Horwitz,США,научная фантастика
http://www.wikidata.org/entity/Q311253,Phil Beldone,1934-05-27T00:00:00Z,2018-06-28T00:00:00Z,Lori Horwitz,США,научная фантастика
http://www.wikidata.org/entity/Q311253,Cheech Beldone,1934-05-27T00:00:00Z,2018-06-28T00:00:00Z,Susan Toth,США,научная фантастика
http://www.wikidata.org/entity/Q311253,Phil Beldone,1934-05-27T00:00:00Z,2018-06-28T00:00:00Z,Susan Toth,США,научная фантастика
http://www.wikidata.org/entity/Q125563,,1922-06-27T00:00:00Z,1988-09-11T00:00:00Z,,Германия,научная фантастика
http://www.wikidata.org/entity/Q410,,1934-11-09T00:00:00Z,1996-12-20T00:00:00Z,Линда Зальцман Саган,США,научная фантастика
http://www.wikidata.org/entity/Q295406,Harrison Denmark,1937-05-13T00:00:00Z,1995-06-14T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q312632,Ellery Queen,1916-08-28T00:00:00Z,2013-05-26T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q312632,Peter Held,1916-08-28T00:00:00Z,2013-05-26T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q312632,Alan Wade,1916-08-28T00:00:00Z,2013-05-26T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q312632,Jay Kavanse,1916-08-28T00:00:00Z,2013-05-26T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q312632,John van See,1916-08-28T00:00:00Z,2013-05-26T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q410,,1934-11-09T00:00:00Z,1996-12-20T00:00:00Z,Энн Друян,США,научная фантастика
http://www.wikidata.org/entity/Q315069,,1950-10-06T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q465179,John Dexter,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Lee Chapman,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Valerie Graves,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Miriam Gardner,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Morgan Ives,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Elfrieda Rivers,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Alfrida Riversx,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Elfrida Rivers,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Astara Zimmer,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Astra Zimmer,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,Astra Zimmer Bradley,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,John Jay Wells,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Walter Breen,США,фэнтези
http://www.wikidata.org/entity/Q465179,John Dexter,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Lee Chapman,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Valerie Graves,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Miriam Gardner,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Morgan Ives,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Elfrieda Rivers,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Alfrida Riversx,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Elfrida Rivers,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Astara Zimmer,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Astra Zimmer,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,Astra Zimmer Bradley,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q465179,John Jay Wells,1930-06-03T00:00:00Z,1999-09-25T00:00:00Z,Robert Alden Bradley,США,фэнтези
http://www.wikidata.org/entity/Q172140,Jeffery Hudson,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/887ebd68a515b41b050505a579dcbc7c,США,научная фантастика
http://www.wikidata.org/entity/Q172140,Michael Douglas,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/887ebd68a515b41b050505a579dcbc7c,США,научная фантастика
http://www.wikidata.org/entity/Q172140,John Lange,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/887ebd68a515b41b050505a579dcbc7c,США,научная фантастика
http://www.wikidata.org/entity/Q172140,Jeffery Hudson,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/eab80052faed771871f91c18427718d1,США,научная фантастика
http://www.wikidata.org/entity/Q172140,Michael Douglas,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/eab80052faed771871f91c18427718d1,США,научная фантастика
http://www.wikidata.org/entity/Q172140,John Lange,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/eab80052faed771871f91c18427718d1,США,научная фантастика
http://www.wikidata.org/entity/Q172140,Jeffery Hudson,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/4cc260ef19eb07e7f94431fc5d6304d0,США,научная фантастика
http://www.wikidata.org/entity/Q172140,Michael Douglas,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/4cc260ef19eb07e7f94431fc5d6304d0,США,научная фантастика
http://www.wikidata.org/entity/Q172140,John Lange,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/4cc260ef19eb07e7f94431fc5d6304d0,США,научная фантастика
http://www.wikidata.org/entity/Q172140,Jeffery Hudson,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/75f8a777eadda4810499062e8b9bc9a4,США,научная фантастика
http://www.wikidata.org/entity/Q172140,Michael Douglas,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/75f8a777eadda4810499062e8b9bc9a4,США,научная фантастика
http://www.wikidata.org/entity/Q172140,John Lange,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/75f8a777eadda4810499062e8b9bc9a4,США,научная фантастика
http://www.wikidata.org/entity/Q248867,"William Atheling, Jr.",1921-05-23T00:00:00Z,1975-07-30T00:00:00Z,Virginia Kidd,США,научная фантастика
http://www.wikidata.org/entity/Q172140,Jeffery Hudson,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,Энн-Мари Мартин,США,фэнтези
http://www.wikidata.org/entity/Q172140,Michael Douglas,1942-10-23T00:00:00Z,2008-11-04T00:00:00Z,Энн-Мари Мартин,США,фэнтези
http://www.wikidata.org/entity/Q314553,Robert Randall,1935-01-15T00:00:00Z,,Карен Абер,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Calvin M. Knox,1935-01-15T00:00:00Z,,Карен Абер,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Dozens,1935-01-15T00:00:00Z,,Карен Абер,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Franklin Hamilton,1935-01-15T00:00:00Z,,Карен Абер,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Lee Sebastian,1935-01-15T00:00:00Z,,Карен Абер,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Lloyd Robinson,1935-01-15T00:00:00Z,,Карен Абер,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Walker Chapman,1935-01-15T00:00:00Z,,Карен Абер,США,научная фантастика
http://www.wikidata.org/entity/Q3038012,,1946-12-10T00:00:00Z,1980-08-27T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q325422,,1929-07-10T00:00:00Z,2015-12-22T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q40874,Jane Somers,1919-10-22T00:00:00Z,2013-11-17T00:00:00Z,http://www.wikidata.org/.well-known/genid/cb68e1bbf73114578fc261139e70ff92,Соединённое королевство Великобритании и Ирландии,научная фантастика
http://www.wikidata.org/entity/Q286116,,1913-12-18T00:00:00Z,1987-09-30T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q261962,Esther Garber,1947-09-19T00:00:00Z,2015-05-24T00:00:00Z,John Kaiine,Великобритания,фэнтези
http://www.wikidata.org/entity/Q40874,Jane Somers,1919-10-22T00:00:00Z,2013-11-17T00:00:00Z,Готфрид Лессинг,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q325422,,1929-07-10T00:00:00Z,2015-12-25T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Paul Hollander,1935-01-15T00:00:00Z,,Barbara Silverberg,США,научная фантастика
http://www.wikidata.org/entity/Q314553,John Dexter,1935-01-15T00:00:00Z,,Barbara Silverberg,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Robert Randall,1935-01-15T00:00:00Z,,Barbara Silverberg,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Calvin M. Knox,1935-01-15T00:00:00Z,,Barbara Silverberg,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Dozens,1935-01-15T00:00:00Z,,Barbara Silverberg,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Franklin Hamilton,1935-01-15T00:00:00Z,,Barbara Silverberg,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Lee Sebastian,1935-01-15T00:00:00Z,,Barbara Silverberg,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Lloyd Robinson,1935-01-15T00:00:00Z,,Barbara Silverberg,США,научная фантастика
http://www.wikidata.org/entity/Q314553,Walker Chapman,1935-01-15T00:00:00Z,,Barbara Silverberg,США,научная фантастика
http://www.wikidata.org/entity/Q140201,,1930-11-15T00:00:00Z,2009-04-19T00:00:00Z,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q46248,,1948-04-28T00:00:00Z,2015-03-12T00:00:00Z,Lyn Purves,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q317631,,1929-08-27T00:00:00Z,2007-11-12T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q25161,,1916-09-13T00:00:00Z,1990-11-23T00:00:00Z,Felicity Dahl,Норвегия,фэнтези
http://www.wikidata.org/entity/Q453410,James Aston,1906-05-29T00:00:00Z,1964-01-17T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q59054,С. Витицкий,1933-04-15T00:00:00Z,2012-11-19T00:00:00Z,,Россия,научная фантастика
http://www.wikidata.org/entity/Q363227,,1906-10-29T00:00:00Z,1972-03-11T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q2578761,James Hopkins,1928-03-06T00:00:00Z,2021-07-15T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q76335,Gudrun Wilcke,1928-03-03T00:00:00Z,2020-01-23T00:00:00Z,,Германия,научная фантастика
http://www.wikidata.org/entity/Q329999,Maurice G. Hugi,1905-01-06T00:00:00Z,1978-02-28T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,научная фантастика
http://www.wikidata.org/entity/Q329999,Duncan H. Munro,1905-01-06T00:00:00Z,1978-02-28T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,научная фантастика
http://www.wikidata.org/entity/Q329999,Nialle Wilde,1905-01-06T00:00:00Z,1978-02-28T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,научная фантастика
http://www.wikidata.org/entity/Q329999,Webster Craig,1905-01-06T00:00:00Z,1978-02-28T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,научная фантастика
http://www.wikidata.org/entity/Q707796,,1943-07-14T00:00:00Z,2024-02-02T00:00:00Z,Лиза Таттл,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q7143881,,1931-01-22T00:00:00Z,2007-05-03T00:00:00Z,,Ирландия,фэнтези
http://www.wikidata.org/entity/Q313673,John Wyndham,1903-07-10T00:00:00Z,1969-03-11T00:00:00Z,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q313673,John Beynon,1903-07-10T00:00:00Z,1969-03-11T00:00:00Z,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q313673,Lucas Parkes,1903-07-10T00:00:00Z,1969-03-11T00:00:00Z,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q562556,,1911-01-24T00:00:00Z,1985-11-24T00:00:00Z,,Франция,научная фантастика
http://www.wikidata.org/entity/Q153796,С. Бережков,,,,,фэнтези
